t,Neutral,Happy,Sad,Surprise,Fear,Disgust,Anger,Contempt,arousal,valence
10.3615,0.9897,0.0099,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0886,0.0638
10.4038,0.9955,0.0037,0.0001,0.0000,0.0000,0.0003,0.0004,0.0000,0.0624,-0.0012
10.4461,0.9729,0.0269,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0539,0.1310
10.4884,0.9837,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,0.1582
10.5307,0.9907,0.0084,0.0001,0.0003,0.0001,0.0001,0.0002,0.0000,0.1111,0.0867
10.5730,0.9790,0.0208,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0773,0.1713
10.6153,0.9988,0.0010,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0956,0.0729
10.6576,0.9996,0.0003,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0903,0.0857
10.6999,0.9984,0.0014,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0748,0.1252
10.7422,0.9788,0.0210,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0708,0.1772
10.7845,0.9955,0.0035,0.0000,0.0008,0.0000,0.0001,0.0001,0.0000,0.1849,0.1327
10.8268,0.9489,0.0490,0.0000,0.0009,0.0002,0.0003,0.0007,0.0000,0.1823,0.1458
10.8690,0.9564,0.0308,0.0001,0.0018,0.0004,0.0033,0.0072,0.0000,0.2182,0.0807
10.9113,0.7289,0.2700,0.0000,0.0003,0.0001,0.0005,0.0003,0.0000,0.1260,0.1841
10.9536,0.9644,0.0350,0.0001,0.0001,0.0000,0.0003,0.0000,0.0000,0.0427,0.1389
10.9959,0.9503,0.0467,0.0017,0.0000,0.0000,0.0013,0.0000,0.0000,-0.0422,0.0309
11.0382,0.9920,0.0068,0.0001,0.0000,0.0000,0.0010,0.0001,0.0000,0.0238,0.0426
11.0805,0.9814,0.0183,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0157,0.0791
11.1228,0.9988,0.0010,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0383,0.0584
11.1651,0.9707,0.0289,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0530,0.1313
11.2074,0.9992,0.0006,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0744,0.1014
11.2497,0.9967,0.0032,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0028,0.1143
11.2920,0.9968,0.0021,0.0001,0.0000,0.0000,0.0008,0.0001,0.0000,0.0576,0.0144
11.3343,0.9960,0.0036,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0481,0.0706
11.3766,0.9933,0.0060,0.0001,0.0000,0.0000,0.0004,0.0002,0.0000,0.0589,0.0563
11.4188,0.9390,0.0609,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0117,0.1683
11.4611,0.9981,0.0016,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0180,0.0411
11.5034,0.9934,0.0061,0.0001,0.0000,0.0000,0.0004,0.0000,0.0000,0.0482,0.0544
11.5457,0.9976,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0493,0.1247
11.5880,0.9574,0.0426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0324,0.1779
11.6303,0.9850,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0579,0.1479
11.6726,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0498,0.0675
11.7149,0.9990,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0473,0.0706
11.7572,0.9997,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0543,0.0853
11.7995,0.9937,0.0062,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.1018,0.1573
11.8418,0.9969,0.0029,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0334,0.0797
11.8841,0.9627,0.0367,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,-0.0303,0.1039
11.9263,0.9937,0.0061,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0178,0.0831
11.9686,0.7763,0.2232,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0035,0.1612
12.0109,0.9989,0.0010,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0548,0.0810
12.0532,0.8717,0.1269,0.0000,0.0009,0.0001,0.0003,0.0000,0.0000,0.1456,0.1936
12.0955,0.9946,0.0050,0.0000,0.0001,0.0001,0.0001,0.0000,0.0000,0.1129,0.1131
12.1378,0.9550,0.0449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.1792
12.1801,0.9969,0.0028,0.0000,0.0001,0.0000,0.0001,0.0001,0.0000,0.1119,0.0831
12.2224,0.9714,0.0233,0.0004,0.0015,0.0008,0.0018,0.0009,0.0000,0.1780,0.1131
12.2647,0.9735,0.0246,0.0000,0.0000,0.0000,0.0017,0.0001,0.0000,0.0805,0.0568
12.3070,0.9642,0.0347,0.0002,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0348,0.0715
12.3493,0.9992,0.0005,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0029,-0.0071
12.3916,0.9993,0.0002,0.0002,0.0000,0.0000,0.0002,0.0001,0.0000,0.0266,0.0003
12.4339,0.9957,0.0041,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0032,0.0577
12.4761,0.9988,0.0010,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,-0.0196,0.0224
12.5184,0.8790,0.1206,0.0000,0.0001,0.0000,0.0002,0.0001,0.0000,0.1032,0.2018
12.5607,0.5736,0.4263,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0235,0.2657
12.6030,0.9206,0.0792,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0776,0.2037
12.6453,0.9977,0.0009,0.0000,0.0000,0.0000,0.0011,0.0003,0.0000,0.1319,0.0233
12.6876,0.9997,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,0.0938
12.7299,0.9990,0.0009,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0302,0.0579
12.7722,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0487,0.0046
12.8145,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0586,0.0186
12.8568,0.9994,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0658,0.0715
12.8991,0.9985,0.0006,0.0000,0.0001,0.0001,0.0005,0.0002,0.0000,0.1020,0.0295
12.9414,0.9990,0.0007,0.0000,0.0001,0.0000,0.0001,0.0001,0.0000,0.1083,0.0602
12.9836,0.9882,0.0107,0.0000,0.0003,0.0000,0.0007,0.0001,0.0000,0.1395,0.1311
13.0259,0.9747,0.0249,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0595,0.1326
13.0682,0.9760,0.0238,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0491,0.1445
13.1105,0.9933,0.0055,0.0000,0.0003,0.0002,0.0008,0.0001,0.0000,0.1354,0.1182
13.1528,0.6592,0.3405,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.1049,0.2789
13.1951,0.9845,0.0084,0.0003,0.0011,0.0013,0.0038,0.0007,0.0000,0.1801,0.0762
13.2374,0.9195,0.0797,0.0000,0.0003,0.0000,0.0003,0.0001,0.0000,0.1574,0.1773
13.2797,0.3826,0.6172,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0958,0.2664
13.3220,0.8601,0.1332,0.0001,0.0018,0.0015,0.0025,0.0008,0.0000,0.1971,0.1413
13.3643,0.8719,0.1234,0.0000,0.0032,0.0009,0.0004,0.0001,0.0000,0.2126,0.1908
13.4066,0.9537,0.0442,0.0000,0.0018,0.0002,0.0001,0.0000,0.0000,0.1840,0.1993
13.4489,0.9943,0.0055,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0813,0.1250
13.4912,0.9891,0.0086,0.0000,0.0020,0.0001,0.0001,0.0001,0.0000,0.1918,0.1620
13.5334,0.9972,0.0023,0.0000,0.0003,0.0001,0.0001,0.0000,0.0000,0.1194,0.1102
13.5757,0.9822,0.0171,0.0000,0.0003,0.0001,0.0001,0.0001,0.0000,0.1438,0.1508
13.6180,0.9182,0.0810,0.0000,0.0005,0.0001,0.0001,0.0001,0.0000,0.1290,0.1729
13.6603,0.9869,0.0001,0.0000,0.0000,0.0000,0.0106,0.0023,0.0000,0.1099,-0.1464
13.7026,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0318,-0.1418
13.7449,0.9954,0.0000,0.0000,0.0000,0.0000,0.0027,0.0018,0.0000,0.0888,-0.1890
13.7872,0.9997,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0093,-0.1218
13.8295,0.9998,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0753,-0.0842
13.8718,0.9998,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0450,-0.1037
13.9141,0.9994,0.0000,0.0000,0.0000,0.0000,0.0004,0.0002,0.0000,0.0312,-0.0908
13.9564,0.9996,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0124,-0.1302
13.9987,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0619,0.0648
14.0409,0.9998,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0701,-0.1127
14.0832,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0859,0.0269
14.1255,0.9999,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0107,-0.1074
14.1678,0.9992,0.0002,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,-0.0070,-0.0691
14.2101,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1372,-0.0373
14.2524,0.9946,0.0015,0.0002,0.0001,0.0000,0.0031,0.0005,0.0000,0.1028,-0.0554
14.2947,0.9990,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0080,-0.1156
14.3370,0.9997,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0711,-0.0743
14.3793,0.9948,0.0002,0.0000,0.0000,0.0000,0.0049,0.0002,0.0000,0.0331,-0.1466
14.4216,0.9985,0.0004,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0103,-0.0208
14.4639,0.9999,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0947,-0.0623
14.5062,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,-0.0153,-0.0808
14.5485,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0593,-0.0638
14.5907,0.9994,0.0000,0.0000,0.0000,0.0000,0.0005,0.0001,0.0000,0.0603,-0.1735
14.6330,0.9994,0.0000,0.0000,0.0000,0.0000,0.0005,0.0001,0.0000,0.0029,-0.1715
14.6753,0.9998,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0093,-0.1402
14.7176,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0106,-0.1032
14.7599,0.9955,0.0000,0.0000,0.0000,0.0000,0.0041,0.0003,0.0000,0.1162,-0.1558
14.8022,0.9985,0.0000,0.0000,0.0001,0.0000,0.0010,0.0003,0.0000,0.1407,-0.0910
14.8445,0.9997,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.1009,-0.0658
14.8868,0.9999,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0486,-0.0267
14.9291,0.9983,0.0000,0.0000,0.0000,0.0000,0.0004,0.0014,0.0000,0.1144,-0.1342
14.9714,0.9906,0.0000,0.0000,0.0002,0.0000,0.0034,0.0059,0.0000,0.2244,-0.1746
15.0137,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0127,-0.0451
15.0560,0.9994,0.0000,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000,0.1085,-0.1287
15.0982,0.9997,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0600,-0.1108
15.1405,0.9997,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.1167,-0.0996
15.1828,0.9988,0.0000,0.0000,0.0000,0.0000,0.0006,0.0005,0.0000,0.1161,-0.1463
15.2251,0.9993,0.0000,0.0001,0.0000,0.0000,0.0002,0.0004,0.0000,0.0316,-0.0966
15.2674,0.9999,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0130,0.0145
15.3097,0.3029,0.0010,0.0033,0.0016,0.1654,0.4672,0.0586,0.0000,0.3289,-0.1333
15.3520,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,-0.0506
15.3943,0.9993,0.0000,0.0004,0.0000,0.0000,0.0002,0.0000,0.0000,-0.1508,-0.1806
15.4366,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1811,-0.1284
15.4789,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1152,-0.0667
15.5212,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0365,0.0394
15.5635,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0524,0.1174
15.6058,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0099,0.0813
15.6480,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0365,0.0964
15.6903,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0295,-0.0099
15.7326,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0137,-0.0099
15.7749,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0520,-0.0950
15.8172,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,-0.0546
15.8595,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0461,0.0042
15.9018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0392,0.0539
15.9441,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,0.0261
15.9864,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0136,0.0289
16.0287,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0164,0.0238
16.0710,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0279,0.0562
16.1133,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0230,0.0497
16.1556,0.9998,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,0.0568
16.1978,0.9996,0.0003,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.1023,0.0356
16.2401,0.9998,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0007,-0.0236
16.2824,0.9989,0.0000,0.0003,0.0000,0.0007,0.0000,0.0001,0.0000,0.0732,-0.1115
16.3247,0.9995,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0271,-0.1235
16.3670,0.9998,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0305,-0.1372
16.4093,0.9998,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0520,-0.1145
16.4516,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0024,-0.0441
16.4939,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0317,-0.0051
16.5362,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0453,0.0043
16.5785,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0174,0.0136
16.6208,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0295,-0.0143
16.6631,0.9998,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0224,-0.0291
16.7053,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0881,-0.0068
16.7476,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,-0.0393
16.7899,0.9999,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0528,-0.0593
16.8322,0.9999,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0592,-0.0427
16.8745,0.9997,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0239,-0.1382
16.9168,0.9998,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,-0.0530,-0.1787
16.9591,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,-0.0780
17.0014,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0293,-0.1436
17.0437,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0411,-0.1194
17.0860,0.9996,0.0000,0.0000,0.0000,0.0000,0.0002,0.0002,0.0000,0.0140,-0.1696
17.1283,0.9996,0.0000,0.0001,0.0000,0.0000,0.0002,0.0001,0.0000,-0.0055,-0.1000
17.1706,0.9997,0.0000,0.0002,0.0000,0.0000,0.0001,0.0001,0.0000,0.0028,-0.1065
17.2129,0.9999,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0183,-0.0930
17.2551,0.9831,0.0000,0.0002,0.0000,0.0156,0.0002,0.0010,0.0000,0.1679,-0.1553
17.2974,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0364,-0.0510
17.3397,0.9998,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0036,-0.0605
17.3820,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0134,-0.0625
17.4243,0.9994,0.0002,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0904,0.0345
17.4666,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,-0.0243
17.5089,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0189,-0.0151
17.5512,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1665,-0.0454
17.5935,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1063,0.0384
17.6358,0.9999,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0677,0.0227
17.6781,0.9998,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0870,0.0634
17.7204,0.9998,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1318,-0.0148
17.7626,0.9996,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0749,0.0427
17.8049,0.9471,0.0505,0.0001,0.0000,0.0000,0.0023,0.0000,0.0000,-0.0811,0.0128
17.8472,0.9609,0.0382,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,-0.1068,0.0533
17.8895,0.8695,0.1305,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1070,0.1395
17.9318,0.5981,0.4018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0567,0.1973
17.9741,0.9584,0.0415,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1434,0.1223
18.0164,0.6694,0.3306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1182,0.2529
18.0587,0.9987,0.0011,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1508,0.0057
18.1010,0.6306,0.3693,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0986,0.1903
18.1433,0.3817,0.6182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0981,0.2251
18.1856,0.9944,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0674,0.1143
18.2279,0.9747,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1197,0.1766
18.2702,0.9631,0.0369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0817,0.1858
18.3124,0.9932,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0705,0.1159
18.3547,0.9961,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0565,0.0752
18.3970,0.9692,0.0306,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,-0.0447,0.0876
18.4393,0.9913,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0919,0.0944
18.4816,0.6214,0.3778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,-0.0608,0.1615
18.5239,0.7765,0.2234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0717,0.1667
18.5662,0.9996,0.0000,0.0004,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1561,-0.1021
18.6085,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0847,0.0182
18.6508,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0846
18.6931,0.9997,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0554,0.0893
18.7354,0.9990,0.0002,0.0003,0.0000,0.0004,0.0000,0.0000,0.0000,0.0412,0.0104
18.7777,0.9929,0.0001,0.0049,0.0000,0.0018,0.0002,0.0001,0.0000,0.0569,-0.0870
18.8199,0.9983,0.0001,0.0013,0.0000,0.0002,0.0001,0.0001,0.0000,0.0171,-0.0684
18.8622,0.9975,0.0020,0.0003,0.0000,0.0001,0.0001,0.0000,0.0000,0.0397,0.0186
18.9045,0.9991,0.0006,0.0002,0.0000,0.0001,0.0000,0.0000,0.0000,0.0202,0.0473
18.9468,0.9997,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0221,-0.0101
18.9891,0.9996,0.0001,0.0001,0.0000,0.0002,0.0000,0.0000,0.0000,0.0525,-0.0139
19.0314,0.8223,0.0002,0.0843,0.0001,0.0171,0.0714,0.0046,0.0000,0.0835,-0.2027
19.0737,0.7333,0.0003,0.1205,0.0002,0.0265,0.1140,0.0052,0.0000,0.0874,-0.2046
19.1160,0.9990,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0948,-0.0219
19.1583,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0376,-0.0260
19.2006,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,-0.0129
19.2429,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,-0.0067
19.2852,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0043,0.0370
19.3275,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0693
19.3697,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0060
19.4120,0.9997,0.0000,0.0000,0.0000,0.0002,0.0000,0.0001,0.0000,0.0666,-0.0566
19.4543,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0375,0.0249
19.4966,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,-0.0435
19.5389,0.9995,0.0000,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000,0.0914,-0.0715
19.5812,0.9998,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0352,-0.0993
19.6235,0.9996,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0757,-0.0435
19.6658,0.9787,0.0000,0.0006,0.0000,0.0206,0.0000,0.0000,0.0000,0.1147,-0.0920
19.7081,0.9965,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.1109,-0.0292
19.7504,0.3962,0.6034,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0056,0.1722
19.7927,0.0195,0.9801,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0069,0.1744
19.8350,0.0249,0.9750,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0062,0.2163
19.8772,0.0207,0.9792,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0135,0.2221
19.9195,0.6553,0.3384,0.0001,0.0000,0.0001,0.0061,0.0000,0.0000,0.0175,0.1054
19.9618,0.9861,0.0012,0.0004,0.0003,0.0003,0.0114,0.0002,0.0000,0.1381,-0.0947
20.0041,0.9990,0.0008,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0168,0.0323
20.0464,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0381,0.0036
20.0887,0.9992,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0233,0.0780
20.1310,0.9865,0.0034,0.0000,0.0002,0.0000,0.0098,0.0000,0.0000,0.1234,-0.0182
20.1733,0.9934,0.0006,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0040,-0.0956
20.2156,0.8939,0.0002,0.0000,0.0000,0.0000,0.1059,0.0000,0.0000,0.0620,-0.2310
20.2579,0.9994,0.0002,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.1103,-0.0122
20.3002,0.9985,0.0001,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,-0.0145,-0.0492
20.3425,0.9994,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,-0.0481,-0.0237
20.3848,0.9875,0.0003,0.0000,0.0000,0.0000,0.0121,0.0000,0.0000,0.0664,-0.1105
20.4270,0.9985,0.0005,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0372,-0.0136
20.4693,0.9982,0.0001,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.0112,-0.0611
20.5116,0.9986,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0206,-0.1040
20.5539,0.9993,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0031,-0.0830
20.5962,0.9981,0.0000,0.0000,0.0001,0.0000,0.0018,0.0000,0.0000,0.0723,-0.1027
20.6385,0.9997,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0212,-0.0073
20.6808,0.9995,0.0000,0.0000,0.0001,0.0000,0.0003,0.0000,0.0000,0.0427,-0.0356
20.7231,0.9988,0.0000,0.0000,0.0003,0.0000,0.0009,0.0000,0.0000,0.0826,-0.0231
20.7654,0.9995,0.0001,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0132,-0.0237
20.8077,0.9991,0.0001,0.0000,0.0002,0.0000,0.0006,0.0000,0.0000,0.0594,-0.0163
20.8500,0.9785,0.0008,0.0000,0.0186,0.0001,0.0020,0.0000,0.0000,0.1847,0.0443
20.8923,0.9976,0.0011,0.0000,0.0009,0.0000,0.0004,0.0000,0.0000,0.0615,0.0762
